davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
9,29,6.5330584648986404e-06,4.6626025367224157e-06,1,51,4.6626025367224157e-06,29,1.48512030326719e-12,4.6626025367224157e-06,1.1990408665951691e-14,0
9,28,2.0835590558846484e-12,1.48512030326719e-12,1,51,4.6626025367224157e-06,29,1.48512030326719e-12,4.6626025367224157e-06,1.1990408665951691e-14,0
10,29,4.6626025367224157e-06,3.5921204928010324e-06,1,35,3.5921204928010324e-06,29,9.1077668787018452e-13,3.5921204928010324e-06,1.9317880628477724e-14,1
10,28,1.48512030326719e-12,9.1077668787018452e-13,1,35,3.5921204928010324e-06,29,9.1077668787018452e-13,3.5921204928010324e-06,1.9317880628477724e-14,1
11,29,3.5921204928010324e-06,2.5021638371514418e-06,1,37,2.5021638371514418e-06,29,6.4079887995878512e-13,2.5021638371514418e-06,1.5543122344752192e-14,0
11,28,9.1077668787018452e-13,6.4079887995878512e-13,1,37,2.5021638371514418e-06,29,6.4079887995878512e-13,2.5021638371514418e-06,1.5543122344752192e-14,0
12,29,2.5021638371514418e-06,1.9198046684693903e-06,1,39,1.9198046684693903e-06,29,5.0092088748126167e-13,1.9198046684693903e-06,1.4432899320127035e-14,0
12,27,7.2690935907951276e-13,4.1581595941746983e-13,1,39,1.9198046684693903e-06,29,5.0092088748126167e-13,1.9198046684693903e-06,1.4432899320127035e-14,0
13,29,1.9198046684693903e-06,1.8627464885527193e-06,1,41,1.8627464885527193e-06,29,4.486275283092961e-13,1.8627464885527193e-06,1.4432899320127035e-14,0
13,24,5.1089314042256759e-13,1.0571267048272462e-13,1,41,1.8627464885527193e-06,29,4.486275283092961e-13,1.8627464885527193e-06,1.4432899320127035e-14,0
14,29,1.8627464885527193e-06,1.2456786611642797e-06,1,43,1.2456786611642797e-06,29,2.3362940308013983e-13,1.2456786611642797e-06,1.7985612998927536e-14,0
14,28,4.486275283092961e-13,2.3362940308013983e-13,1,43,1.2456786611642797e-06,29,2.3362940308013983e-13,1.2456786611642797e-06,1.7985612998927536e-14,0
15,29,1.2456786611642797e-06,1.0535534221467692e-06,1,45,1.0535534221467692e-06,29,1.6828390526133592e-13,1.0535534221467692e-06,1.6653345369377348e-14,0
15,27,4.471516063128434e-13,1.9405491734181912e-13,1,45,1.0535534221467692e-06,29,1.6828390526133592e-13,1.0535534221467692e-06,1.6653345369377348e-14,0
16,29,1.0535534221467692e-06,8.3704003563916604e-07,1,47,8.3704003563916604e-07,29,1.5592161170782439e-13,8.3704003563916604e-07,1.5765166949677223e-14,0
16,1,3.1168956812228812e-13,6.7885626741352578e-14,1,47,8.3704003563916604e-07,29,1.5592161170782439e-13,8.3704003563916604e-07,1.5765166949677223e-14,0
17,29,8.3704003563916604e-07,4.6498696841909803e-07,1,49,4.6498696841909803e-07,29,1.4349826594706139e-13,4.6498696841909803e-07,1.4432899320127035e-14,0
17,25,2.3825464169485606e-13,1.2551447962281166e-13,1,49,4.6498696841909803e-07,29,1.4349826594706139e-13,4.6498696841909803e-07,1.4432899320127035e-14,0
18,29,4.6498696841909803e-07,3.3112383832744951e-07,1,51,3.3112383832744951e-07,29,1.3162292215883914e-13,3.3112383832744951e-07,1.5099033134902129e-14,0
18,13,1.8340931776183197e-13,4.3051257208795298e-14,1,51,3.3112383832744951e-07,29,1.3162292215883914e-13,3.3112383832744951e-07,1.5099033134902129e-14,0
19,29,3.3112383832744951e-07,2.3576451600401757e-07,1,53,2.3576451600401757e-07,29,1.3140185343744891e-13,2.3576451600401757e-07,1.3100631690576847e-14,0
19,26,1.6670889607933429e-13,5.64163313755073e-14,1,53,2.3576451600401757e-07,29,1.3140185343744891e-13,2.3576451600401757e-07,1.3100631690576847e-14,0
20,29,2.3576451600401757e-07,1.7234113711330425e-07,1,35,1.7234113711330425e-07,29,1.2876586515571294e-13,1.7234113711330425e-07,1.3100631690576847e-14,1
20,22,1.3393866947075232e-13,9.1925368886795494e-14,1,35,1.7234113711330425e-07,29,1.2876586515571294e-13,1.7234113711330425e-07,1.3100631690576847e-14,1
21,29,1.7234113711330425e-07,1.0862750276342539e-07,1,37,1.0862750276342539e-07,29,6.3377242183964479e-14,1.0862750276342539e-07,1.5987211554602254e-14,0
21,28,1.2876586515571294e-13,6.3377242183964479e-14,1,37,1.0862750276342539e-07,29,6.3377242183964479e-14,1.0862750276342539e-07,1.5987211554602254e-14,0
22,29,1.0862750276342539e-07,8.650674714016372e-08,1,39,8.650674714016372e-08,29,6.2437957416748898e-14,8.650674714016372e-08,1.4432899320127035e-14,0
22,21,1.2824937391254956e-13,1.1333301312493025e-13,1,39,8.650674714016372e-08,29,6.2437957416748898e-14,8.650674714016372e-08,1.4432899320127035e-14,0
23,29,8.650674714016372e-08,5.209005460056542e-08,1,41,5.209005460056542e-08,29,6.1276422655606451e-14,5.209005460056542e-08,1.5987211554602254e-14,0
23,8,1.3207706700420763e-13,6.4676460899683028e-14,1,41,5.209005460056542e-08,29,6.1276422655606451e-14,5.209005460056542e-08,1.5987211554602254e-14,0
24,29,5.209005460056542e-08,3.2117643589121353e-08,1,43,3.2117643589121353e-08,29,5.8920397586363101e-14,3.2117643589121353e-08,1.6653345369377348e-14,0
24,12,1.1394125086129561e-13,7.0384525090726449e-14,1,43,3.2117643589121353e-08,29,5.8920397586363101e-14,3.2117643589121353e-08,1.6653345369377348e-14,0
25,29,3.2117643589121353e-08,1.7475607760153437e-08,1,45,1.7475607760153437e-08,29,6.0191298397181962e-14,1.7475607760153437e-08,1.6653345369377348e-14,0
25,27,1.2076748836191204e-13,7.1617956550345356e-14,1,45,1.7475607760153437e-08,29,6.0191298397181962e-14,1.7475607760153437e-08,1.6653345369377348e-14,0
26,29,1.7475607760153437e-08,9.3163929798946804e-09,1,47,9.3163929798946804e-09,29,5.9781015074112231e-14,9.3163929798946804e-09,1.6209256159527285e-14,0
26,24,1.0475370670017885e-13,5.398879416511957e-14,1,47,9.3163929798946804e-09,29,5.9781015074112231e-14,9.3163929798946804e-09,1.6209256159527285e-14,0
27,29,9.3163929798946804e-09,7.0863532602331463e-09,1,48,7.0863532602331463e-09,29,5.9309691023287755e-14,7.0863532602331463e-09,1.4432899320127035e-14,0
28,29,7.0863532602331463e-09,7.0093328701162875e-09,1,50,7.0093328701162875e-09,29,5.9194824761452129e-14,7.0093328701162875e-09,1.6320278461989801e-14,0
28,23,1.0473995415677387e-13,7.1673728694078078e-14,1,50,7.0093328701162875e-09,29,5.9194824761452129e-14,7.0093328701162875e-09,1.6320278461989801e-14,0
29,29,7.0093328701162875e-09,7.2241549086898926e-09,0,50,7.0093328701162875e-09,29,5.9194824761452129e-14,7.0093328701162875e-09,1.6320278461989801e-14,0
31,29,7.0093328701162875e-09,7.2241550013283003e-09,0,50,7.0093328701162875e-09,29,5.9194824761452129e-14,7.0093328701162875e-09,1.6320278461989801e-14,0
