davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
38,29,9.848181310223675e-12,7.952624107845506e-12,1,48,7.952624107845506e-12,29,7.6088886241914754e-14,7.952624107845506e-12,1.4210854715202004e-14,0
39,29,7.952624107845506e-12,6.1019207489097024e-12,1,49,6.1019207489097024e-12,29,7.6342525443973328e-14,6.1019207489097024e-12,1.3322676295501878e-14,0
40,29,6.1019207489097024e-12,4.2793965389393821e-12,1,50,4.2793965389393821e-12,29,7.622840826365798e-14,4.2793965389393821e-12,1.5543122344752192e-14,0
41,29,4.2793965389393821e-12,2.2818606601091048e-12,1,51,2.2818606601091048e-12,29,7.6147500662541459e-14,2.2818606601091048e-12,1.4432899320127035e-14,0
42,29,2.2818606601091048e-12,1.2447572464338112e-12,1,52,1.2447572464338112e-12,29,7.6207276318540162e-14,1.2447572464338112e-12,1.6764367671839864e-14,0
43,29,1.2447572464338112e-12,6.4683984111816656e-13,1,53,6.4683984111816656e-13,29,7.6214142342679016e-14,6.4683984111816656e-13,1.5543122344752192e-14,0
44,29,6.4683984111816656e-13,3.1734798196725071e-13,1,54,3.1734798196725071e-13,29,7.6103145420580302e-14,3.1734798196725071e-13,1.5099033134902129e-14,0
45,29,3.1734798196725071e-13,1.8120274741468385e-13,1,35,1.8120274741468385e-13,29,7.421892078109853e-14,1.8120274741468385e-13,1.3988810110276972e-14,1
46,29,1.8120274741468385e-13,1.2098861801961909e-13,1,36,1.2098861801961909e-13,29,7.4009454933789638e-14,1.2098861801961909e-13,1.4876988529977098e-14,0
47,29,1.2098861801961909e-13,9.033837819619998e-14,1,37,9.033837819619998e-14,29,7.3943614539911087e-14,9.033837819619998e-14,1.3766765505351941e-14,0
