davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
8,29,5.18806143130647e-06,4.1535163432793885e-06,1,49,4.1535163432793885e-06,29,8.5263866509354234e-13,4.1535163432793885e-06,1.4876988529977098e-14,0
8,21,9.7890674943413077e-13,9.7201613961989844e-13,1,49,4.1535163432793885e-06,29,8.5263866509354234e-13,4.1535163432793885e-06,1.4876988529977098e-14,0
9,29,4.1535163432793885e-06,3.5060094068894676e-06,1,51,3.5060094068894676e-06,29,7.8639160877470726e-13,3.5060094068894676e-06,1.4654943925052066e-14,0
9,21,9.7201613961989844e-13,8.1881420277423697e-13,1,51,3.5060094068894676e-06,29,7.8639160877470726e-13,3.5060094068894676e-06,1.4654943925052066e-14,0
10,29,3.5060094068894676e-06,2.9354852826853385e-06,1,35,2.9354852826853385e-06,29,7.289526590734073e-13,2.9354852826853385e-06,2.1538326677728037e-14,1
10,21,8.1881420277423697e-13,6.0503579313233984e-13,1,35,2.9354852826853385e-06,29,7.289526590734073e-13,2.9354852826853385e-06,2.1538326677728037e-14,1
11,29,2.9354852826853385e-06,1.6994655099181015e-06,1,37,1.6994655099181015e-06,29,3.7248077557612906e-13,1.6994655099181015e-06,1.6653345369377348e-14,0
11,28,7.289526590734073e-13,3.7248077557612906e-13,1,37,1.6994655099181015e-06,29,3.7248077557612906e-13,1.6994655099181015e-06,1.6653345369377348e-14,0
12,29,1.6994655099181015e-06,1.1140145267192741e-06,1,39,1.1140145267192741e-06,29,3.3479238483468674e-13,1.1140145267192741e-06,1.4210854715202004e-14,0
12,21,6.2365623559565043e-13,6.2428013937582028e-13,1,39,1.1140145267192741e-06,29,3.3479238483468674e-13,1.1140145267192741e-06,1.4210854715202004e-14,0
13,29,1.1140145267192741e-06,8.7634738795912932e-07,1,41,8.7634738795912932e-07,29,3.2843599315487447e-13,8.7634738795912932e-07,1.5987211554602254e-14,0
13,21,6.2428013937582028e-13,5.3625768173250222e-13,1,41,8.7634738795912932e-07,29,3.2843599315487447e-13,8.7634738795912932e-07,1.5987211554602254e-14,0
14,29,8.7634738795912932e-07,6.0311631535726906e-07,1,43,6.0311631535726906e-07,29,3.1922325598106304e-13,6.0311631535726906e-07,1.9095836023552692e-14,0
14,21,5.3625768173250222e-13,4.7064606907448186e-13,1,43,6.0311631535726906e-07,29,3.1922325598106304e-13,6.0311631535726906e-07,1.9095836023552692e-14,0
15,29,6.0311631535726906e-07,5.408692755042652e-07,1,45,5.408692755042652e-07,29,3.1639703958970733e-13,5.408692755042652e-07,1.8429702208777599e-14,0
15,21,4.7064606907448186e-13,4.3945174045924415e-13,1,45,5.408692755042652e-07,29,3.1639703958970733e-13,5.408692755042652e-07,1.8429702208777599e-14,0
16,29,5.408692755042652e-07,3.9530068617662691e-07,1,47,3.9530068617662691e-07,29,3.1860311339424293e-13,3.9530068617662691e-07,1.8873791418627661e-14,0
16,21,4.3945174045924415e-13,3.730030927036975e-13,1,47,3.9530068617662691e-07,29,3.1860311339424293e-13,3.9530068617662691e-07,1.8873791418627661e-14,0
17,29,3.9530068617662691e-07,2.6258054120480295e-07,1,49,2.6258054120480295e-07,29,3.1718515611584969e-13,2.6258054120480295e-07,1.7541523789077473e-14,0
17,21,3.730030927036975e-13,2.3903011103208612e-13,1,49,2.6258054120480295e-07,29,3.1718515611584969e-13,2.6258054120480295e-07,1.7541523789077473e-14,0
18,29,2.6258054120480295e-07,2.2345110499439221e-07,1,51,2.2345110499439221e-07,29,3.5080812394423696e-13,2.2345110499439221e-07,1.2878587085651816e-14,0
18,28,3.1718515611584969e-13,3.5080812394423696e-13,1,51,2.2345110499439221e-07,29,3.5080812394423696e-13,2.2345110499439221e-07,1.2878587085651816e-14,0
19,29,2.2345110499439221e-07,1.7324961407995252e-07,1,53,1.7324961407995252e-07,29,2.0908096935807651e-13,1.7324961407995252e-07,1.4876988529977098e-14,0
19,28,3.5080812394423696e-13,2.0908096935807651e-13,1,53,1.7324961407995252e-07,29,2.0908096935807651e-13,1.7324961407995252e-07,1.4876988529977098e-14,0
20,29,1.7324961407995252e-07,9.8788508502634024e-08,1,35,9.8788508502634024e-08,29,1.9703136418535227e-13,9.8788508502634024e-08,1.4432899320127035e-14,1
20,24,2.4111127498122773e-13,9.0119556683231953e-14,1,35,9.8788508502634024e-08,29,1.9703136418535227e-13,9.8788508502634024e-08,1.4432899320127035e-14,1
21,29,9.8788508502634024e-08,4.6786829028923696e-08,1,37,4.6786829028923696e-08,29,1.9569319759292047e-13,4.6786829028923696e-08,1.5765166949677223e-14,0
21,21,2.2244152944305531e-13,2.1996972773652651e-13,1,37,4.6786829028923696e-08,29,1.9569319759292047e-13,4.6786829028923696e-08,1.5765166949677223e-14,0
22,29,4.6786829028923696e-08,2.75909759348337e-08,1,39,2.75909759348337e-08,29,1.9364292963758643e-13,2.75909759348337e-08,1.7541523789077473e-14,0
22,21,2.1996972773652651e-13,7.7118154076613182e-14,1,39,2.75909759348337e-08,29,1.9364292963758643e-13,2.75909759348337e-08,1.7541523789077473e-14,0
23,29,2.75909759348337e-08,1.832918658489932e-08,1,41,1.832918658489932e-08,29,1.9366648633904225e-13,1.832918658489932e-08,1.532107773982716e-14,0
23,22,1.9992304677262334e-13,1.9251216854290598e-13,1,41,1.832918658489932e-08,29,1.9366648633904225e-13,1.832918658489932e-08,1.532107773982716e-14,0
24,29,1.832918658489932e-08,1.2967685547400665e-08,1,43,1.2967685547400665e-08,29,1.3673352237233712e-13,1.2967685547400665e-08,1.7985612998927536e-14,0
24,28,1.9366648633904225e-13,1.3673352237233712e-13,1,43,1.2967685547400665e-08,29,1.3673352237233712e-13,1.2967685547400665e-08,1.7985612998927536e-14,0
25,29,1.2967685547400665e-08,9.5128846519149572e-09,1,45,9.5128846519149572e-09,29,1.3586092223374543e-13,9.5128846519149572e-09,1.7763568394002505e-14,0
25,22,1.9402590295433911e-13,2.0090194037106009e-13,1,45,9.5128846519149572e-09,29,1.3586092223374543e-13,9.5128846519149572e-09,1.7763568394002505e-14,0
26,29,9.5128846519149572e-09,7.4136923273764942e-09,1,47,7.4136923273764942e-09,29,1.4073325844189729e-13,7.4136923273764942e-09,1.865174681370263e-14,0
26,22,2.0090194037106009e-13,1.727533678999695e-13,1,47,7.4136923273764942e-09,29,1.4073325844189729e-13,7.4136923273764942e-09,1.865174681370263e-14,0
27,29,7.4136923273764942e-09,4.8054748472808512e-09,1,49,4.8054748472808512e-09,29,1.4169110594731163e-13,4.8054748472808512e-09,2.042810365310288e-14,0
27,22,1.727533678999695e-13,1.5444391256068934e-13,1,49,4.8054748472808512e-09,29,1.4169110594731163e-13,4.8054748472808512e-09,2.042810365310288e-14,0
28,29,4.8054748472808512e-09,4.1880944990686612e-09,1,51,4.1880944990686612e-09,29,1.3965165737847465e-13,4.1880944990686612e-09,1.6209256159527285e-14,0
28,22,1.5444391256068934e-13,1.569591065328983e-13,1,51,4.1880944990686612e-09,29,1.3965165737847465e-13,4.1880944990686612e-09,1.6209256159527285e-14,0
29,29,4.1880944990686612e-09,3.2521444788084352e-09,1,53,3.2521444788084352e-09,29,1.44829989135477e-13,3.2521444788084352e-09,1.5099033134902129e-14,0
29,22,1.569591065328983e-13,1.3063492030055776e-13,1,53,3.2521444788084352e-09,29,1.44829989135477e-13,3.2521444788084352e-09,1.5099033134902129e-14,0
30,29,3.2521444788084352e-09,2.8219710201693544e-09,1,35,2.8219710201693544e-09,29,1.5772191822024992e-13,2.8219710201693544e-09,1.354472090042691e-14,1
30,28,1.44829989135477e-13,1.5772191822024992e-13,1,35,2.8219710201693544e-09,29,1.5772191822024992e-13,2.8219710201693544e-09,1.354472090042691e-14,1
31,28,1.5772191822024992e-13,7.680973835951846e-14,1,37,2.099319152907512e-09,29,7.680973835951846e-14,2.099319152907512e-09,1.4432899320127035e-14,0
31,29,2.8219710201693544e-09,2.099319152907512e-09,1,37,2.099319152907512e-09,29,7.680973835951846e-14,2.099319152907512e-09,1.4432899320127035e-14,0
32,29,2.099319152907512e-09,1.7730965638389655e-09,1,38,1.7730965638389655e-09,29,7.5107467047829233e-14,1.7730965638389655e-09,1.5765166949677223e-14,0
33,29,1.7730965638389655e-09,1.287607575435099e-09,1,39,1.287607575435099e-09,29,7.4234072643764206e-14,1.287607575435099e-09,1.4210854715202004e-14,0
34,29,1.287607575435099e-09,9.0816678663185243e-10,1,40,9.0816678663185243e-10,29,7.4196768103788628e-14,9.0816678663185243e-10,1.6431300764452317e-14,0
35,29,9.0816678663185243e-10,7.2849056062363829e-10,1,41,7.2849056062363829e-10,29,7.4343219516111916e-14,7.2849056062363829e-10,1.4876988529977098e-14,0
36,29,7.2849056062363829e-10,6.1851378393235485e-10,1,42,6.1851378393235485e-10,29,7.2694129180889629e-14,6.1851378393235485e-10,1.5543122344752192e-14,0
37,29,6.1851378393235485e-10,4.5133834336796995e-10,1,43,4.5133834336796995e-10,29,7.3099032429743006e-14,4.5133834336796995e-10,1.532107773982716e-14,0
38,29,4.5133834336796995e-10,3.4067710496694905e-10,1,44,3.4067710496694905e-10,29,7.3059560293999785e-14,3.4067710496694905e-10,1.6431300764452317e-14,0
39,29,3.4067710496694905e-10,2.9633453958079785e-10,1,45,2.9633453958079785e-10,29,7.5253794415468003e-14,2.9633453958079785e-10,1.5543122344752192e-14,0
40,29,2.9633453958079785e-10,1.9594848847736408e-10,1,46,1.9594848847736408e-10,29,7.5693243939543859e-14,1.9594848847736408e-10,1.7097434579227411e-14,0
41,29,1.9594848847736408e-10,1.2177389054349069e-10,1,47,1.2177389054349069e-10,29,7.6013475560015974e-14,1.2177389054349069e-10,1.7097434579227411e-14,0
42,29,1.2177389054349069e-10,5.8611844525285419e-11,1,48,5.8611844525285419e-11,29,7.5991809622800783e-14,5.8611844525285419e-11,1.5543122344752192e-14,0
43,29,5.8611844525285419e-11,2.8856804325355123e-11,1,49,2.8856804325355123e-11,29,7.617384168865905e-14,2.8856804325355123e-11,1.5543122344752192e-14,0
44,29,2.8856804325355123e-11,1.7695432321488121e-11,1,50,1.7695432321488121e-11,29,7.5907313305201348e-14,1.7695432321488121e-11,1.4210854715202004e-14,0
45,29,1.7695432321488121e-11,1.0564376337033579e-11,1,51,1.0564376337033579e-11,29,7.6108335890083466e-14,1.0564376337033579e-11,1.4210854715202004e-14,0
46,29,1.0564376337033579e-11,7.345915460555857e-12,1,52,7.345915460555857e-12,29,7.6466351772128543e-14,7.345915460555857e-12,1.3766765505351941e-14,0
47,29,7.345915460555857e-12,4.2501601006200472e-12,1,53,4.2501601006200472e-12,29,7.5784492349730254e-14,4.2501601006200472e-12,1.532107773982716e-14,0
48,29,4.2501601006200472e-12,2.9598382815092053e-12,1,54,2.9598382815092053e-12,29,7.6108138935077458e-14,2.9598382815092053e-12,1.5765166949677223e-14,0
49,29,2.9598382815092053e-12,1.4655169048232617e-12,1,35,1.4655169048232617e-12,29,7.6549254398729462e-14,1.4655169048232617e-12,1.609823385706477e-14,1
50,29,1.4655169048232617e-12,7.0129338956644719e-13,1,36,7.0129338956644719e-13,29,7.6551807072230347e-14,7.0129338956644719e-13,1.6653345369377348e-14,0
51,29,7.0129338956644719e-13,3.9413425465888017e-13,1,37,3.9413425465888017e-13,29,7.6447283355004884e-14,3.9413425465888017e-13,1.787459069646502e-14,0
52,29,3.9413425465888017e-13,1.9509459240526351e-13,1,38,1.9509459240526351e-13,29,7.4977333716189329e-14,1.9509459240526351e-13,1.4432899320127035e-14,0
53,29,1.9509459240526351e-13,1.3551070064560666e-13,1,39,1.3551070064560666e-13,29,7.6720764175959844e-14,1.3551070064560666e-13,1.4432899320127035e-14,0
54,29,1.3551070064560666e-13,1.1044565548033029e-13,1,40,1.2895390952042658e-13,13,7.6349430300968497e-14,1.1044565548033029e-13,1.5987211554602254e-14,0
55,29,1.1044565548033029e-13,8.0676537344114255e-14,1,41,1.2691114679766908e-13,13,7.7189783389109509e-14,8.0676537344114255e-14,1.5765166949677223e-14,0
