davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
8,29,1.0056378001430345e-06,5.8518244476797584e-07,1,49,5.8518244476797584e-07,29,8.7059783183099266e-14,5.8518244476797584e-07,1.4654943925052066e-14,0
8,28,1.7042052399545275e-13,8.7059783183099266e-14,1,49,5.8518244476797584e-07,29,8.7059783183099266e-14,5.8518244476797584e-07,1.4654943925052066e-14,0
9,29,5.8518244476797584e-07,3.4651652733273403e-07,1,51,3.4651652733273403e-07,29,8.2103343974831881e-14,3.4651652733273403e-07,1.4210854715202004e-14,0
9,1,1.4577989791053986e-13,3.0680602117670614e-14,1,51,3.4651652733273403e-07,29,8.2103343974831881e-14,3.4651652733273403e-07,1.4210854715202004e-14,0
10,29,3.4651652733273403e-07,1.9199021242848066e-07,1,35,1.9199021242848066e-07,29,7.5773208722770535e-14,1.9199021242848066e-07,1.5099033134902129e-14,1
10,13,1.0630801080863859e-13,5.2517671295052592e-14,1,35,1.9199021242848066e-07,29,7.5773208722770535e-14,1.9199021242848066e-07,1.5099033134902129e-14,1
11,29,1.9199021242848066e-07,9.30696938865915e-08,1,36,9.30696938865915e-08,29,7.4031704725887853e-14,9.30696938865915e-08,1.5987211554602254e-14,0
12,29,9.30696938865915e-08,6.4009430942748278e-08,1,37,6.4009430942748278e-08,29,7.3593153201299707e-14,6.4009430942748278e-08,1.532107773982716e-14,0
13,29,6.4009430942748278e-08,4.1741704390781994e-08,1,38,4.1741704390781994e-08,29,7.3325166390892684e-14,4.1741704390781994e-08,1.532107773982716e-14,0
14,29,4.1741704390781994e-08,4.1062068667812855e-08,1,39,4.1062068667812855e-08,29,7.3500016419963847e-14,4.1062068667812855e-08,1.532107773982716e-14,0
15,29,4.1062068667812855e-08,2.9272151530173768e-08,1,40,2.9272151530173768e-08,29,7.4708776455234952e-14,2.9272151530173768e-08,1.5765166949677223e-14,0
16,29,2.9272151530173768e-08,2.2771952369211195e-08,1,41,2.2771952369211195e-08,29,7.7566065954397067e-14,2.2771952369211195e-08,1.3988810110276972e-14,0
17,29,2.2771952369211195e-08,1.6324055247343155e-08,1,42,1.6324055247343155e-08,29,7.7315930220603305e-14,1.6324055247343155e-08,1.5765166949677223e-14,0
18,29,1.6324055247343155e-08,1.2445824285126096e-08,1,43,1.2445824285126096e-08,29,7.5122749535880663e-14,1.2445824285126096e-08,1.4432899320127035e-14,0
19,29,1.2445824285126096e-08,1.1645092229359729e-08,1,44,1.1645092229359729e-08,29,7.45369637691216e-14,1.1645092229359729e-08,1.7208456881689926e-14,0
20,29,1.1645092229359729e-08,8.551730451612718e-09,1,45,8.551730451612718e-09,29,7.3555735017309737e-14,8.551730451612718e-09,1.6209256159527285e-14,0
21,29,8.551730451612718e-09,6.7459259099866426e-09,1,46,6.7459259099866426e-09,29,7.3500691163749233e-14,6.7459259099866426e-09,1.4876988529977098e-14,0
22,29,6.7459259099866426e-09,3.7225134549719863e-09,1,47,3.7225134549719863e-09,29,7.233144363691749e-14,3.7225134549719863e-09,1.4432899320127035e-14,0
23,29,3.7225134549719863e-09,2.0021577536083084e-09,1,48,2.0021577536083084e-09,29,7.1963706413382014e-14,2.0021577536083084e-09,1.5099033134902129e-14,0
24,29,2.0021577536083084e-09,1.2686404829901933e-09,1,49,1.2686404829901933e-09,29,7.0923877211070393e-14,1.2686404829901933e-09,1.532107773982716e-14,0
25,29,1.2686404829901933e-09,7.2255244514461866e-10,1,50,7.2255244514461866e-10,29,7.1009653143805946e-14,7.2255244514461866e-10,1.5765166949677223e-14,0
26,29,7.2255244514461866e-10,5.0340495034754217e-10,1,51,5.0340495034754217e-10,29,7.1455582045544619e-14,5.0340495034754217e-10,1.6875389974302379e-14,0
27,29,5.0340495034754217e-10,2.7176848744424272e-10,1,52,2.7176848744424272e-10,29,7.1445202647035447e-14,2.7176848744424272e-10,1.4876988529977098e-14,0
28,29,2.7176848744424272e-10,1.537935239424309e-10,1,53,1.537935239424309e-10,29,7.0635184551838292e-14,1.537935239424309e-10,1.5765166949677223e-14,0
29,29,1.537935239424309e-10,9.8299625752293156e-11,1,54,9.8299625752293156e-11,29,7.0847467241235587e-14,9.8299625752293156e-11,1.6653345369377348e-14,0
30,29,9.8299625752293156e-11,5.5143751635494104e-11,1,35,5.5143751635494104e-11,29,7.0782220734672213e-14,5.5143751635494104e-11,1.532107773982716e-14,1
31,29,5.5143751635494104e-11,3.5216648402600643e-11,1,36,3.5216648402600643e-11,29,6.9931478172768538e-14,3.5216648402600643e-11,1.5099033134902129e-14,0
32,29,3.5216648402600643e-11,1.8682957884777604e-11,1,37,1.8682957884777604e-11,29,6.9576427364678997e-14,1.8682957884777604e-11,1.6431300764452317e-14,0
33,29,1.8682957884777604e-11,1.2804177685246849e-11,1,38,1.2804177685246849e-11,29,6.859761402054183e-14,1.2804177685246849e-11,1.4876988529977098e-14,0
34,29,1.2804177685246849e-11,8.3477119200916222e-12,1,39,8.3477119200916222e-12,29,6.8019341637300488e-14,8.3477119200916222e-12,1.4876988529977098e-14,0
35,29,8.3477119200916222e-12,4.1318600231210646e-12,1,40,4.1318600231210646e-12,29,6.9320550434033066e-14,4.1318600231210646e-12,1.7097434579227411e-14,0
36,29,4.1318600231210646e-12,2.2402993255633472e-12,1,41,2.2402993255633472e-12,29,7.0291470814790444e-14,2.2402993255633472e-12,1.3988810110276972e-14,0
37,29,2.2402993255633472e-12,1.1822315829962778e-12,1,42,1.1822315829962778e-12,29,6.8280759869235667e-14,1.1822315829962778e-12,1.532107773982716e-14,0
38,29,1.1822315829962778e-12,8.4896486947232561e-13,1,43,8.4896486947232561e-13,29,6.807084722509299e-14,8.4896486947232561e-13,1.6875389974302379e-14,0
39,29,8.4896486947232561e-13,6.247340790609344e-13,1,44,6.247340790609344e-13,29,6.718436886923184e-14,6.247340790609344e-13,1.532107773982716e-14,0
40,29,6.247340790609344e-13,4.1766984132206833e-13,1,45,4.1766984132206833e-13,29,6.717083020216846e-14,4.1766984132206833e-13,1.5543122344752192e-14,0
41,29,4.1766984132206833e-13,3.0201145287051986e-13,1,46,3.0201145287051986e-13,29,6.7573069220000375e-14,3.0201145287051986e-13,1.7319479184152442e-14,0
42,29,3.0201145287051986e-13,1.6341786665658021e-13,1,47,1.6341786665658021e-13,29,6.7302942851176135e-14,1.6341786665658021e-13,1.6209256159527285e-14,0
43,29,1.6341786665658021e-13,9.4153165108982547e-14,1,48,9.4153165108982547e-14,29,6.6688318785329375e-14,9.4153165108982547e-14,1.5543122344752192e-14,0
