davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
33,29,5.3217253271999695e-10,5.1208296158304606e-10,1,45,5.1208296158304606e-10,29,9.0081723461167207e-14,5.1208296158304606e-10,1.4432899320127035e-14,0
34,29,5.1208296158304606e-10,3.5854087617018905e-10,1,46,3.5854087617018905e-10,29,8.6815892426348696e-14,3.5854087617018905e-10,1.5543122344752192e-14,0
35,29,3.5854087617018905e-10,2.0895930498827588e-10,1,47,2.0895930498827588e-10,29,8.581061641458964e-14,2.0895930498827588e-10,1.5765166949677223e-14,0
36,29,2.0895930498827588e-10,1.2735693043890153e-10,1,48,1.2735693043890153e-10,29,8.5643386078986217e-14,1.2735693043890153e-10,1.3988810110276972e-14,0
37,29,1.2735693043890153e-10,8.5984085584543797e-11,1,49,8.5984085584543797e-11,29,8.5623016081093088e-14,8.5984085584543797e-11,1.4210854715202004e-14,0
38,29,8.5984085584543797e-11,6.2198244639786267e-11,1,50,6.2198244639786267e-11,29,8.6310750131819684e-14,6.2198244639786267e-11,1.4432899320127035e-14,0
39,29,6.2198244639786267e-11,4.4912726342062648e-11,1,51,4.4912726342062648e-11,29,8.8608919945540028e-14,4.4912726342062648e-11,1.5987211554602254e-14,0
40,29,4.4912726342062648e-11,2.6658133196421678e-11,1,52,2.6658133196421678e-11,29,8.601379599435456e-14,2.6658133196421678e-11,1.865174681370263e-14,0
41,29,2.6658133196421678e-11,1.4583832093083625e-11,1,53,1.4583832093083625e-11,29,7.9570273964079891e-14,1.4583832093083625e-11,1.7541523789077473e-14,0
42,29,1.4583832093083625e-11,7.6300262086464505e-12,1,54,7.6300262086464505e-12,29,8.0054826130926322e-14,7.6300262086464505e-12,1.4432899320127035e-14,0
43,29,7.6300262086464505e-12,3.3341349146508518e-12,1,35,3.3341349146508518e-12,29,7.7800085066899341e-14,3.3341349146508518e-12,1.3766765505351941e-14,1
44,29,3.3341349146508518e-12,1.3358225265503512e-12,1,36,1.3358225265503512e-12,29,7.793143105855653e-14,1.3358225265503512e-12,1.6209256159527285e-14,0
45,29,1.3358225265503512e-12,6.6787987680430549e-13,1,37,6.6787987680430549e-13,29,7.6002580402579418e-14,6.6787987680430549e-13,1.4432899320127035e-14,0
46,29,6.6787987680430549e-13,4.126701669995286e-13,1,38,4.126701669995286e-13,29,7.5383389171005271e-14,4.126701669995286e-13,1.5987211554602254e-14,0
47,29,4.126701669995286e-13,2.569204151433525e-13,1,39,2.569204151433525e-13,29,7.4831596194434395e-14,2.569204151433525e-13,1.5765166949677223e-14,0
48,29,2.569204151433525e-13,1.6945250953937906e-13,1,40,1.6945250953937906e-13,29,7.4733720672535501e-14,1.6945250953937906e-13,1.4654943925052066e-14,0
49,29,1.6945250953937906e-13,1.1755686514415572e-13,1,41,1.1755686514415572e-13,29,7.4735190936751916e-14,1.1755686514415572e-13,1.4210854715202004e-14,0
50,29,1.1755686514415572e-13,7.3548101542611783e-14,1,42,8.9723596496938299e-14,1,7.3998076568640368e-14,7.3548101542611783e-14,1.3988810110276972e-14,0
