i_sorted,j_sorted,i_original,j_original,d_i,d_j,abs_gap,abs_Aij,coupling_over_gap,relation
22,54,21,54,-39.25824139784347,-38.518048551255639,0.74019284658783135,0,0,outside_candidate
22,55,21,56,-39.25824139784347,-38.516905789642834,0.74133560820063593,0,0,outside_candidate
22,56,21,55,-39.25824139784347,-38.51690578964282,0.74133560820065014,0.0065520586814044575,0.0088381815319885128,outside_candidate
22,57,21,58,-39.25824139784347,-38.515389665287053,0.74285173255641723,0,0,outside_candidate
22,58,21,57,-39.25824139784347,-38.515389665287046,0.74285173255642434,0,0,outside_candidate
22,59,21,59,-39.25824139784347,-38.511524460429108,0.74671693741436229,0.0047843829704097389,0.0064072243854230758,outside_candidate
22,60,21,60,-39.25824139784347,-38.511524460429087,0.74671693741438361,0,0,outside_candidate
22,61,21,61,-39.25824139784347,-38.509119151636938,0.74912224620653234,0.044784108563547365,0.059782110049900222,outside_candidate
22,62,21,62,-39.25824139784347,-38.509119151636924,0.74912224620654655,0,0,outside_candidate
22,63,21,63,-39.25824139784347,-38.505838792892362,0.75240260495110789,0,0,outside_candidate
22,64,21,64,-39.25824139784347,-38.505838792892334,0.75240260495113631,0,0,outside_candidate
22,65,21,65,-39.25824139784347,-38.505450543172927,0.7527908546705433,1.1058862159352145e-17,1.4690484203865659e-17,outside_candidate
22,66,21,66,-39.25824139784347,-38.505450543172927,0.7527908546705433,0,0,outside_candidate
22,67,21,67,-39.25824139784347,-38.505185035088573,0.75305636275489718,0.0023809358636582879,0.0031616967619105406,outside_candidate
22,68,21,68,-39.25824139784347,-38.505185035088566,0.75305636275490428,0,0,outside_candidate
22,69,21,69,-39.25824139784347,-38.504728618791212,0.753512779052258,4.4669129506402783e-17,5.928118374128445e-17,outside_candidate
22,70,21,70,-39.25824139784347,-38.504728618791177,0.75351277905229352,0,0,outside_candidate
22,71,21,71,-39.25824139784347,-38.503398960835597,0.75484243700787346,0.017109618630305547,0.022666476858570001,outside_candidate
22,72,21,72,-39.25824139784347,-38.503398960835582,0.75484243700788767,0.017109618630305135,0.022666476858569026,outside_candidate
22,73,21,73,-39.25824139784347,-38.502271396240452,0.75597000160301775,0.0043834675511679657,0.0057984675871700191,outside_candidate
22,74,21,74,-39.25824139784347,-38.502271396240452,0.75597000160301775,0,0,outside_candidate
22,75,21,75,-39.25824139784347,-38.49993133983368,0.75831005800979057,0,0,outside_candidate
22,76,21,76,-39.25824139784347,-38.499931339833665,0.75831005800980478,0,0,outside_candidate
22,77,21,77,-39.25824139784347,-38.498654701535017,0.75958669630845321,0.0088676289467201352,0.011674281539969423,outside_candidate
22,78,21,78,-39.25824139784347,-38.498654701535017,0.75958669630845321,0,0,outside_candidate
22,79,21,79,-39.25824139784347,-38.498389193450677,0.75985220439279288,0.0060992696492798582,0.0080269157791729492,outside_candidate
23,24,23,24,-39.258241397843463,-39.258241397843463,0,1.4949922369626759e-15,0.14949922369626759,inside_requested_k
23,25,23,28,-39.258241397843463,-38.938673149076706,0.31956824876675682,0.036251320736727453,0.11343843099752439,inside_requested_k
23,26,23,30,-39.258241397843463,-38.938673149076692,0.31956824876677103,0.017919839575063917,0.056075156540793474,inside_requested_k
23,27,23,29,-39.258241397843463,-38.938673149076685,0.31956824876677814,0.009733387601764969,0.030457930784195099,inside_requested_k
23,28,23,25,-39.258241397843463,-38.938673149076664,0.31956824876679946,0.047958466149183532,0.15007268817929581,inside_requested_k
23,29,23,26,-39.258241397843463,-38.938673149076664,0.31956824876679946,0.012876726428981931,0.040294135849455265,inside_requested_k
23,30,23,27,-39.258241397843463,-38.938673149076664,0.31956824876679946,0.023706943697331832,0.074184290175309781,boundary_around_k
23,31,23,32,-39.258241397843463,-38.849887097977636,0.40835429986582739,1.4595081929675151e-15,3.5741222596335206e-15,boundary_around_k
23,32,23,31,-39.258241397843463,-38.8498870979776,0.40835429986586291,6.6613381477509392e-16,1.6312643579213125e-15,boundary_around_k
23,33,23,33,-39.258241397843463,-38.554923411530481,0.7033179863129817,0.017109618630305145,0.024327002811344624,boundary_around_k
23,34,23,34,-39.258241397843463,-38.55492341153046,0.70331798631300302,0,0,boundary_around_k
23,35,23,35,-39.258241397843463,-38.550977098652851,0.70726429919061218,0,0,boundary_around_k
23,36,23,36,-39.258241397843463,-38.550977098652851,0.70726429919061218,0,0,boundary_around_k
23,37,23,38,-39.258241397843463,-38.54465348332868,0.71358791451478254,0.012411404884316671,0.017392958361347861,boundary_around_k
23,38,23,37,-39.258241397843463,-38.544653483328673,0.71358791451478965,0,0,boundary_around_k
23,39,23,39,-39.258241397843463,-38.542596000718476,0.71564539712498743,0,0,boundary_around_k
23,40,23,40,-39.258241397843463,-38.54259600071844,0.71564539712502295,0.012411404884316713,0.017342953555178734,outside_candidate
23,41,23,41,-39.258241397843463,-38.535240611890295,0.72300078595316819,0,0,outside_candidate
23,42,23,42,-39.258241397843463,-38.535240611890295,0.72300078595316819,0.044784108563547351,0.061941991535328991,outside_candidate
23,43,23,43,-39.258241397843463,-38.534816247467923,0.72342515037554023,0,0,outside_candidate
23,44,23,44,-39.258241397843463,-38.534816247467916,0.72342515037554733,0,0,outside_candidate
23,45,23,46,-39.258241397843463,-38.533618953666618,0.72462244417684474,0,0,outside_candidate
23,46,23,45,-39.258241397843463,-38.53361895366659,0.72462244417687316,0.048522337919536876,0.066962234346267441,outside_candidate
23,47,23,48,-39.258241397843463,-38.524052346743474,0.73418905109998889,0,0,outside_candidate
23,48,23,47,-39.258241397843463,-38.524052346743467,0.73418905109999599,0.017109618630305506,0.023304104855106575,outside_candidate
23,49,23,50,-39.258241397843463,-38.523632256885385,0.73460914095807794,0.044784108563547184,0.060963179011276264,outside_candidate
23,50,23,49,-39.258241397843463,-38.523632256885378,0.73460914095808505,0,0,outside_candidate
23,51,23,51,-39.258241397843463,-38.523208436758658,0.73503296108480498,0,0,outside_candidate
23,52,23,52,-39.258241397843463,-38.523208436758608,0.73503296108485472,0,0,outside_candidate
23,53,23,53,-39.258241397843463,-38.518048551255639,0.74019284658782425,0,0,outside_candidate
23,54,23,54,-39.258241397843463,-38.518048551255639,0.74019284658782425,0,0,outside_candidate
23,55,23,56,-39.258241397843463,-38.516905789642834,0.74133560820062883,0,0,outside_candidate
23,56,23,55,-39.258241397843463,-38.51690578964282,0.74133560820064304,0.020402713609114949,0.027521561602357213,outside_candidate
23,57,23,58,-39.258241397843463,-38.515389665287053,0.74285173255641013,0.021491567325964314,0.028931166724218825,outside_candidate
23,58,23,57,-39.258241397843463,-38.515389665287046,0.74285173255641723,0,0,outside_candidate
23,59,23,59,-39.258241397843463,-38.511524460429108,0.74671693741435519,0,0,outside_candidate
23,60,23,60,-39.258241397843463,-38.511524460429087,0.7467169374143765,1.1275702593849246e-17,1.5100370741412561e-17,outside_candidate
23,61,23,61,-39.258241397843463,-38.509119151636938,0.74912224620652523,0,0,outside_candidate
23,62,23,62,-39.258241397843463,-38.509119151636924,0.74912224620653944,0,0,outside_candidate
23,63,23,63,-39.258241397843463,-38.505838792892362,0.75240260495110078,0,0,outside_candidate
23,64,23,64,-39.258241397843463,-38.505838792892334,0.75240260495112921,0.02149156732596454,0.028563919349216607,outside_candidate
23,65,23,65,-39.258241397843463,-38.505450543172927,0.75279085467053619,0,0,outside_candidate
23,66,23,66,-39.258241397843463,-38.505450543172927,0.75279085467053619,0.0060992696492799814,0.0081022100779231249,outside_candidate
23,67,23,67,-39.258241397843463,-38.505185035088573,0.75305636275489007,0,0,outside_candidate
23,68,23,68,-39.258241397843463,-38.505185035088566,0.75305636275489718,0.0073771644332581866,0.0097962978577996376,outside_candidate
23,69,23,69,-39.258241397843463,-38.504728618791212,0.75351277905225089,0,0,outside_candidate
23,70,23,70,-39.258241397843463,-38.504728618791177,0.75351277905228642,0.0065899222934364399,0.0087456012381432538,outside_candidate
23,71,23,71,-39.258241397843463,-38.503398960835597,0.75484243700786635,0,0,outside_candidate
23,72,23,72,-39.258241397843463,-38.503398960835582,0.75484243700788056,0,0,outside_candidate
23,73,23,73,-39.258241397843463,-38.502271396240452,0.75597000160301064,0,0,outside_candidate
23,74,23,74,-39.258241397843463,-38.502271396240452,0.75597000160301064,0.0068631340121655116,0.0090785798346659941,outside_candidate
23,75,23,75,-39.258241397843463,-38.49993133983368,0.75831005800978346,0.010576097344965354,0.013946930062780343,outside_candidate
23,76,23,76,-39.258241397843463,-38.499931339833665,0.75831005800979767,0.010576097344965398,0.013946930062780138,outside_candidate
23,77,23,77,-39.258241397843463,-38.498654701535017,0.75958669630844611,0,0,outside_candidate
23,78,23,78,-39.258241397843463,-38.498654701535017,0.75958669630844611,0.0014118508956133492,0.0018587093513813169,outside_candidate
23,79,23,79,-39.258241397843463,-38.498389193450677,0.75985220439278578,0,0,outside_candidate
24,25,24,28,-39.258241397843463,-38.938673149076706,0.31956824876675682,0.0057717186811522634,0.018060989173442153,inside_requested_k
24,26,24,30,-39.258241397843463,-38.938673149076692,0.31956824876677103,0.028056842909080948,0.087796090560791407,inside_requested_k
24,27,24,29,-39.258241397843463,-38.938673149076685,0.31956824876677814,0.030158225564513898,0.094371783432475667,inside_requested_k
24,28,24,25,-39.258241397843463,-38.938673149076664,0.31956824876679946,0.007635660421944317,0.023893676707276185,inside_requested_k
24,29,24,26,-39.258241397843463,-38.938673149076664,0.31956824876679946,0.039897642636502459,0.12484858176763743,inside_requested_k
24,30,24,27,-39.258241397843463,-38.938673149076664,0.31956824876679946,0.037117631125226702,0.11614930853882416,boundary_around_k
24,31,24,32,-39.258241397843463,-38.849887097977636,0.40835429986582739,7.2693956543485071e-16,1.7801687546174992e-15,boundary_around_k
24,32,24,31,-39.258241397843463,-38.8498870979776,0.40835429986586291,4.9613091412936683e-16,1.2149520999101442e-15,boundary_around_k
24,33,24,33,-39.258241397843463,-38.554923411530481,0.7033179863129817,0,0,boundary_around_k
24,34,24,34,-39.258241397843463,-38.55492341153046,0.70331798631300302,0.010576097344965398,0.015037433352740442,boundary_around_k
24,35,24,35,-39.258241397843463,-38.550977098652851,0.70726429919061218,0,0,boundary_around_k
24,36,24,36,-39.258241397843463,-38.550977098652851,0.70726429919061218,0.012411404884316671,0.0175484679468767,boundary_around_k
24,37,24,38,-39.258241397843463,-38.54465348332868,0.71358791451478254,0,0,boundary_around_k
24,38,24,37,-39.258241397843463,-38.544653483328673,0.71358791451478965,0,0,boundary_around_k
24,39,24,39,-39.258241397843463,-38.542596000718476,0.71564539712498743,0,0,boundary_around_k
24,40,24,40,-39.258241397843463,-38.54259600071844,0.71564539712502295,0,0,outside_candidate
24,41,24,41,-39.258241397843463,-38.535240611890295,0.72300078595316819,0,0,outside_candidate
24,42,24,42,-39.258241397843463,-38.535240611890295,0.72300078595316819,0,0,outside_candidate
24,43,24,43,-39.258241397843463,-38.534816247467923,0.72342515037554023,0,0,outside_candidate
24,44,24,44,-39.258241397843463,-38.534816247467916,0.72342515037554733,0.02149156732596454,0.029708073205372734,outside_candidate
24,45,24,46,-39.258241397843463,-38.533618953666618,0.72462244417684474,0.016635882854677327,0.022958001078168821,outside_candidate
24,46,24,45,-39.258241397843463,-38.53361895366659,0.72462244417687316,0,0,outside_candidate
24,47,24,48,-39.258241397843463,-38.524052346743474,0.73418905109998889,0.010576097344965354,0.014405141739882743,outside_candidate
24,48,24,47,-39.258241397843463,-38.524052346743467,0.73418905109999599,0,0,outside_candidate
24,49,24,50,-39.258241397843463,-38.523632256885385,0.73460914095807794,0,0,outside_candidate
24,50,24,49,-39.258241397843463,-38.523632256885378,0.73460914095808505,0,0,outside_candidate
24,51,24,51,-39.258241397843463,-38.523208436758658,0.73503296108480498,0,0,outside_candidate
24,52,24,52,-39.258241397843463,-38.523208436758608,0.73503296108485472,0.044784108563547184,0.060928027632188256,outside_candidate
24,53,24,53,-39.258241397843463,-38.518048551255639,0.74019284658782425,0,0,outside_candidate
24,54,24,54,-39.258241397843463,-38.518048551255639,0.74019284658782425,0.012411404884316713,0.01676779901552871,outside_candidate
24,55,24,56,-39.258241397843463,-38.516905789642834,0.74133560820062883,0.006552058681404409,0.0088381815319887001,outside_candidate
24,56,24,55,-39.258241397843463,-38.51690578964282,0.74133560820064304,0,0,outside_candidate
24,57,24,58,-39.258241397843463,-38.515389665287053,0.74285173255641013,0,0,outside_candidate
24,58,24,57,-39.258241397843463,-38.515389665287046,0.74285173255641723,0,0,outside_candidate
24,59,24,59,-39.258241397843463,-38.511524460429108,0.74671693741435519,0,0,outside_candidate
24,60,24,60,-39.258241397843463,-38.511524460429087,0.7467169374143765,0.004784382970409784,0.0064072243854230142,outside_candidate
24,61,24,61,-39.258241397843463,-38.509119151636938,0.74912224620652523,0,0,outside_candidate
24,62,24,62,-39.258241397843463,-38.509119151636924,0.74912224620653944,0.044784108563547351,0.059782110049899632,outside_candidate
24,63,24,63,-39.258241397843463,-38.505838792892362,0.75240260495110078,0,0,outside_candidate
24,64,24,64,-39.258241397843463,-38.505838792892334,0.75240260495112921,0,0,outside_candidate
24,65,24,65,-39.258241397843463,-38.505450543172927,0.75279085467053619,0,0,outside_candidate
24,66,24,66,-39.258241397843463,-38.505450543172927,0.75279085467053619,1.1058862159352145e-17,1.4690484203865797e-17,outside_candidate
24,67,24,67,-39.258241397843463,-38.505185035088573,0.75305636275489007,0,0,outside_candidate
24,68,24,68,-39.258241397843463,-38.505185035088566,0.75305636275489718,0.0023809358636582983,0.0031616967619105545,outside_candidate
24,69,24,69,-39.258241397843463,-38.504728618791212,0.75351277905225089,0,0,outside_candidate
24,70,24,70,-39.258241397843463,-38.504728618791177,0.75351277905228642,4.4669129506402783e-17,5.9281183741282219e-17,outside_candidate
24,71,24,71,-39.258241397843463,-38.503398960835597,0.75484243700786635,0.017109618630305145,0.022666476858569682,outside_candidate
24,72,24,72,-39.258241397843463,-38.503398960835582,0.75484243700788056,0.017109618630305506,0.022666476858569734,outside_candidate
24,73,24,73,-39.258241397843463,-38.502271396240452,0.75597000160301064,0,0,outside_candidate
24,74,24,74,-39.258241397843463,-38.502271396240452,0.75597000160301064,0.0043834675511681409,0.0057984675871703053,outside_candidate
24,75,24,75,-39.258241397843463,-38.49993133983368,0.75831005800978346,0,0,outside_candidate
24,76,24,76,-39.258241397843463,-38.499931339833665,0.75831005800979767,0,0,outside_candidate
24,77,24,77,-39.258241397843463,-38.498654701535017,0.75958669630844611,0,0,outside_candidate
24,78,24,78,-39.258241397843463,-38.498654701535017,0.75958669630844611,0.0088676289467201908,0.011674281539969605,outside_candidate
24,79,24,79,-39.258241397843463,-38.498389193450677,0.75985220439278578,0,0,outside_candidate
25,26,28,30,-38.938673149076706,-38.938673149076692,1.4210854715202004e-14,4.4539025245704522e-16,0.031341552734375,inside_requested_k
25,27,28,29,-38.938673149076706,-38.938673149076685,2.1316282072803006e-14,8.640646062374876e-17,0.0040535427486199831,inside_requested_k
25,28,28,25,-38.938673149076706,-38.938673149076664,4.2632564145606011e-14,0.047659733233293346,1117918525156.4436,inside_requested_k
25,29,28,26,-38.938673149076706,-38.938673149076664,4.2632564145606011e-14,8.0031821203821588e-18,0.0001877246250788089,inside_requested_k
25,30,28,27,-38.938673149076706,-38.938673149076664,4.2632564145606011e-14,2.050037599607067e-17,0.00048086190467114026,boundary_around_k
25,31,28,32,-38.938673149076706,-38.849887097977636,0.088786051099070562,1.3636105175457849e-15,1.535838682614931e-14,boundary_around_k
25,32,28,31,-38.938673149076706,-38.8498870979776,0.088786051099106089,8.0802451248656611e-17,9.1008047151981222e-16,boundary_around_k
25,33,28,33,-38.938673149076706,-38.554923411530481,0.38374973754622488,0,0,boundary_around_k
25,34,28,34,-38.938673149076706,-38.55492341153046,0.38374973754624619,0,0,boundary_around_k
25,35,28,35,-38.938673149076706,-38.550977098652851,0.38769605042385535,0,0,boundary_around_k
25,36,28,36,-38.938673149076706,-38.550977098652851,0.38769605042385535,0,0,boundary_around_k
25,37,28,38,-38.938673149076706,-38.54465348332868,0.39401966574802572,0,0,boundary_around_k
25,38,28,37,-38.938673149076706,-38.544653483328673,0.39401966574803282,0,0,boundary_around_k
25,39,28,39,-38.938673149076706,-38.542596000718476,0.3960771483582306,0,0,boundary_around_k
25,40,28,40,-38.938673149076706,-38.54259600071844,0.39607714835826613,0,0,outside_candidate
25,41,28,41,-38.938673149076706,-38.535240611890295,0.40343253718641137,0,0,outside_candidate
25,42,28,42,-38.938673149076706,-38.535240611890295,0.40343253718641137,0.039868289963485036,0.098822693483107349,outside_candidate
25,43,28,43,-38.938673149076706,-38.534816247467923,0.4038569016087834,0.015520499161348617,0.038430689433613642,outside_candidate
25,44,28,44,-38.938673149076706,-38.534816247467916,0.40385690160879051,0,0,outside_candidate
25,45,28,46,-38.938673149076706,-38.533618953666618,0.40505419541008791,0,0,outside_candidate
25,46,28,45,-38.938673149076706,-38.53361895366659,0.40505419541011634,0.044441737347243201,0.10971800280267695,outside_candidate
25,47,28,48,-38.938673149076706,-38.524052346743474,0.41462080233323206,0,0,outside_candidate
25,48,28,47,-38.938673149076706,-38.524052346743467,0.41462080233323917,0,0,outside_candidate
25,49,28,50,-38.938673149076706,-38.523632256885385,0.41504089219132112,0,0,outside_candidate
25,50,28,49,-38.938673149076706,-38.523632256885378,0.41504089219132823,0.039868289963485043,0.096058703403871598,outside_candidate
25,51,28,51,-38.938673149076706,-38.523208436758658,0.41546471231804816,0.012759462800219109,0.030711303323521337,outside_candidate
25,52,28,52,-38.938673149076706,-38.523208436758608,0.4154647123180979,0,0,outside_candidate
25,53,28,53,-38.938673149076706,-38.518048551255639,0.42062459782106743,0,0,outside_candidate
25,54,28,54,-38.938673149076706,-38.518048551255639,0.42062459782106743,0,0,outside_candidate
25,55,28,56,-38.938673149076706,-38.516905789642834,0.421767359433872,0,0,outside_candidate
25,56,28,55,-38.938673149076706,-38.51690578964282,0.42176735943388621,0.028300551868842942,0.067099910023452558,outside_candidate
25,57,28,58,-38.938673149076706,-38.515389665287053,0.4232834837896533,0.018831840626778642,0.044489901798618121,outside_candidate
25,58,28,57,-38.938673149076706,-38.515389665287046,0.42328348378966041,0,0,outside_candidate
25,59,28,59,-38.938673149076706,-38.511524460429108,0.42714868864759836,1.4811132045400297e-17,3.4674417688824086e-17,outside_candidate
25,60,28,60,-38.938673149076706,-38.511524460429087,0.42714868864761968,0,0,outside_candidate
25,61,28,61,-38.938673149076706,-38.509119151636938,0.42955399743976841,0,0,outside_candidate
25,62,28,62,-38.938673149076706,-38.509119151636924,0.42955399743978262,0.0127594628002191,0.029703978722739732,outside_candidate
25,63,28,63,-38.938673149076706,-38.505838792892362,0.43283435618434396,0.018831840626778663,0.043508192817203702,outside_candidate
25,64,28,64,-38.938673149076706,-38.505838792892334,0.43283435618437238,0,0,outside_candidate
25,65,28,65,-38.938673149076706,-38.505450543172927,0.43322260590377937,0,0,outside_candidate
25,66,28,66,-38.938673149076706,-38.505450543172927,0.43322260590377937,0,0,outside_candidate
25,67,28,67,-38.938673149076706,-38.505185035088573,0.43348811398813325,0,0,outside_candidate
25,68,28,68,-38.938673149076706,-38.505185035088566,0.43348811398814036,0,0,outside_candidate
25,69,28,69,-38.938673149076706,-38.504728618791212,0.43394453028549407,0,0,outside_candidate
25,70,28,70,-38.938673149076706,-38.504728618791177,0.43394453028552959,0,0,outside_candidate
25,71,28,71,-38.938673149076706,-38.503398960835597,0.43527418824110953,0,0,outside_candidate
25,72,28,72,-38.938673149076706,-38.503398960835582,0.43527418824112374,0,0,outside_candidate
25,73,28,73,-38.938673149076706,-38.502271396240452,0.43640175283625382,0,0,outside_candidate
25,74,28,74,-38.938673149076706,-38.502271396240452,0.43640175283625382,0,0,outside_candidate
25,75,28,75,-38.938673149076706,-38.49993133983368,0.43874180924302664,0,0,outside_candidate
25,76,28,76,-38.938673149076706,-38.499931339833665,0.43874180924304085,0,0,outside_candidate
25,77,28,77,-38.938673149076706,-38.498654701535017,0.44001844754168928,2.8865524775040467e-17,6.5600715007080744e-17,outside_candidate
25,78,28,78,-38.938673149076706,-38.498654701535017,0.44001844754168928,0,0,outside_candidate
25,79,28,79,-38.938673149076706,-38.498389193450677,0.44028395562602896,0,0,outside_candidate
26,27,30,29,-38.938673149076692,-38.938673149076685,7.1054273576010019e-15,3.6168984474116428e-16,0.036168984474116428,inside_requested_k
26,28,30,25,-38.938673149076692,-38.938673149076664,2.8421709430404007e-14,1.1198990515287113e-17,0.0003940294493091622,inside_requested_k
26,29,30,26,-38.938673149076692,-38.938673149076664,2.8421709430404007e-14,2.2072018951224095e-17,0.00077659012753161999,inside_requested_k
26,30,30,27,-38.938673149076692,-38.938673149076664,2.8421709430404007e-14,0.047659733233293332,1676877787734.6648,boundary_around_k
26,31,30,32,-38.938673149076692,-38.849887097977636,0.088786051099056351,1.3478801408339791e-15,1.5181215113736543e-14,boundary_around_k
26,32,30,31,-38.938673149076692,-38.8498870979776,0.088786051099091878,4.1380677764692677e-16,4.660718350736057e-15,boundary_around_k
26,33,30,33,-38.938673149076692,-38.554923411530481,0.38374973754621067,0.044441737347243201,0.11580916675387064,boundary_around_k
26,34,30,34,-38.938673149076692,-38.55492341153046,0.38374973754623198,0,0,boundary_around_k
26,35,30,35,-38.938673149076692,-38.550977098652851,0.38769605042384114,0.015520499161348617,0.040032647081086163,boundary_around_k
26,36,30,36,-38.938673149076692,-38.550977098652851,0.38769605042384114,0,0,boundary_around_k
26,37,30,38,-38.938673149076692,-38.54465348332868,0.39401966574801151,0,0,boundary_around_k
26,38,30,37,-38.938673149076692,-38.544653483328673,0.39401966574801861,0.018831840626778663,0.047794164260882101,boundary_around_k
26,39,30,39,-38.938673149076692,-38.542596000718476,0.39607714835821639,0,0,boundary_around_k
26,40,30,40,-38.938673149076692,-38.54259600071844,0.39607714835825192,0.018831840626778642,0.04754589025102058,outside_candidate
26,41,30,41,-38.938673149076692,-38.535240611890295,0.40343253718639716,0.012664360062870439,0.031391518768401044,outside_candidate
26,42,30,42,-38.938673149076692,-38.535240611890295,0.40343253718639716,0,0,outside_candidate
26,43,30,43,-38.938673149076692,-38.534816247467923,0.40385690160876919,0,0,outside_candidate
26,44,30,44,-38.938673149076692,-38.534816247467916,0.4038569016087763,0,0,outside_candidate
26,45,30,46,-38.938673149076692,-38.533618953666618,0.4050541954100737,0,0,outside_candidate
26,46,30,45,-38.938673149076692,-38.53361895366659,0.40505419541010212,0,0,outside_candidate
26,47,30,48,-38.938673149076692,-38.524052346743474,0.41462080233321785,0.044441737347243208,0.10718646314211404,outside_candidate
26,48,30,47,-38.938673149076692,-38.524052346743467,0.41462080233322496,0,0,outside_candidate
26,49,30,50,-38.938673149076692,-38.523632256885385,0.41504089219130691,0.012664360062870439,0.030513523609700104,outside_candidate
26,50,30,49,-38.938673149076692,-38.523632256885378,0.41504089219131401,0,0,outside_candidate
26,51,30,51,-38.938673149076692,-38.523208436758658,0.41546471231803395,0,0,outside_candidate
26,52,30,52,-38.938673149076692,-38.523208436758608,0.41546471231808368,0.046399078516841379,0.11167995052566054,outside_candidate
26,53,30,53,-38.938673149076692,-38.518048551255639,0.42062459782105321,0,0,outside_candidate
26,54,30,54,-38.938673149076692,-38.518048551255639,0.42062459782105321,0.015520499161348622,0.03689869599103076,outside_candidate
26,55,30,56,-38.938673149076692,-38.516905789642834,0.42176735943385779,0.0073265671153187537,0.017371109810757457,outside_candidate
26,56,30,55,-38.938673149076692,-38.51690578964282,0.421767359433872,0,0,outside_candidate
26,57,30,58,-38.938673149076692,-38.515389665287053,0.42328348378963909,0,0,outside_candidate
26,58,30,57,-38.938673149076692,-38.515389665287046,0.4232834837896462,0,0,outside_candidate
26,59,30,59,-38.938673149076692,-38.511524460429108,0.42714868864758415,0,0,outside_candidate
26,60,30,60,-38.938673149076692,-38.511524460429087,0.42714868864760547,0,0,outside_candidate
26,61,30,61,-38.938673149076692,-38.509119151636938,0.4295539974397542,0.046399078516841386,0.10801687050613223,outside_candidate
26,62,30,62,-38.938673149076692,-38.509119151636924,0.42955399743976841,0,0,outside_candidate
26,63,30,63,-38.938673149076692,-38.505838792892362,0.43283435618432975,0,0,outside_candidate
26,64,30,64,-38.938673149076692,-38.505838792892334,0.43283435618435817,0,0,outside_candidate
26,65,30,65,-38.938673149076692,-38.505450543172927,0.43322260590376516,4.4770418489764904e-17,1.0334275700218211e-16,outside_candidate
26,66,30,66,-38.938673149076692,-38.505450543172927,0.43322260590376516,0,0,outside_candidate
26,67,30,67,-38.938673149076692,-38.505185035088573,0.43348811398811904,0,0,outside_candidate
26,68,30,68,-38.938673149076692,-38.505185035088566,0.43348811398812614,0,0,outside_candidate
26,69,30,69,-38.938673149076692,-38.504728618791212,0.43394453028547986,0,0,outside_candidate
26,70,30,70,-38.938673149076692,-38.504728618791177,0.43394453028551538,0,0,outside_candidate
26,71,30,71,-38.938673149076692,-38.503398960835597,0.43527418824109532,0.0088304649486796536,0.020287132081878746,outside_candidate
26,72,30,72,-38.938673149076692,-38.503398960835582,0.43527418824110953,0,0,outside_candidate
26,73,30,73,-38.938673149076692,-38.502271396240452,0.43640175283623961,2.8865524775040467e-17,6.6144383214410001e-17,outside_candidate
26,74,30,74,-38.938673149076692,-38.502271396240452,0.43640175283623961,0,0,outside_candidate
26,75,30,75,-38.938673149076692,-38.49993133983368,0.43874180924301243,0.020710453083492966,0.047204193097589567,outside_candidate
26,76,30,76,-38.938673149076692,-38.499931339833665,0.43874180924302664,0,0,outside_candidate
26,77,30,77,-38.938673149076692,-38.498654701535017,0.44001844754167507,0,0,outside_candidate
26,78,30,78,-38.938673149076692,-38.498654701535017,0.44001844754167507,0,0,outside_candidate
26,79,30,79,-38.938673149076692,-38.498389193450677,0.44028395562601474,1.481113204540031e-17,3.3639954070870472e-17,outside_candidate
27,28,29,25,-38.938673149076685,-38.938673149076664,2.1316282072803006e-14,8.6709484040631517e-18,0.00040677583334882924,inside_requested_k
27,29,29,26,-38.938673149076685,-38.938673149076664,2.1316282072803006e-14,0.047659733233293401,2235837050312.8896,inside_requested_k
27,30,29,27,-38.938673149076685,-38.938673149076664,2.1316282072803006e-14,3.1388709569680371e-17,0.0014725227158505546,boundary_around_k
27,31,29,32,-38.938673149076685,-38.849887097977636,0.088786051099049246,2.439925962952204e-15,2.7480960497164532e-14,boundary_around_k
27,32,29,31,-38.938673149076685,-38.8498870979776,0.088786051099084773,5.9295299392665914e-16,6.678447645620895e-15,boundary_around_k
27,33,29,33,-38.938673149076685,-38.554923411530481,0.38374973754620356,0,0,boundary_around_k
27,34,29,34,-38.938673149076685,-38.55492341153046,0.38374973754622488,0.028300551868842925,0.073747416870699384,boundary_around_k
27,35,29,35,-38.938673149076685,-38.550977098652851,0.38769605042383404,0,0,boundary_around_k
27,36,29,36,-38.938673149076685,-38.550977098652851,0.38769605042383404,0.0127594628002191,0.032910995059842109,boundary_around_k
27,37,29,38,-38.938673149076685,-38.54465348332868,0.3940196657480044,0.039868289963485036,0.10118350282795995,boundary_around_k
27,38,29,37,-38.938673149076685,-38.544653483328673,0.39401966574801151,0,0,boundary_around_k
27,39,29,39,-38.938673149076685,-38.542596000718476,0.39607714835820929,0.039868289963485043,0.10065788982965625,boundary_around_k
27,40,29,40,-38.938673149076685,-38.54259600071844,0.39607714835824481,0,0,outside_candidate
27,41,29,41,-38.938673149076685,-38.535240611890295,0.40343253718639005,0,0,outside_candidate
27,42,29,42,-38.938673149076685,-38.535240611890295,0.40343253718639005,0,0,outside_candidate
27,43,29,43,-38.938673149076685,-38.534816247467923,0.40385690160876209,0,0,outside_candidate
27,44,29,44,-38.938673149076685,-38.534816247467916,0.40385690160876919,0.046399078516841379,0.11488989870424413,outside_candidate
27,45,29,46,-38.938673149076685,-38.533618953666618,0.4050541954100666,0.0073265671153187537,0.018087868730507835,outside_candidate
