davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
12,28,1.4508806151305878e-13,1.117745221828433e-13,1,39,7.2771075279042772e-06,29,1.117745221828433e-13,7.2771075279042772e-06,1.6209256159527285e-14,0
13,29,7.2771075279042772e-06,4.4705211492904783e-06,1,41,4.4705211492904783e-06,29,1.1044124423859614e-13,4.4705211492904783e-06,1.5765166949677223e-14,0
13,24,1.413052567654149e-13,5.1010723576437701e-14,1,41,4.4705211492904783e-06,29,1.1044124423859614e-13,4.4705211492904783e-06,1.5765166949677223e-14,0
14,29,4.4705211492904783e-06,3.4903785508588444e-06,1,43,3.4903785508588444e-06,29,8.8727664786367961e-14,3.4903785508588444e-06,1.6431300764452317e-14,0
14,28,1.1044124423859614e-13,8.8727664786367961e-14,1,43,3.4903785508588444e-06,29,8.8727664786367961e-14,3.4903785508588444e-06,1.6431300764452317e-14,0
15,29,3.4903785508588444e-06,2.2089159833876368e-06,1,44,2.2089159833876368e-06,29,8.923087510423569e-14,2.2089159833876368e-06,1.4654943925052066e-14,0
16,29,2.2089159833876368e-06,1.1793764901609411e-06,1,45,1.1793764901609411e-06,29,8.8851404994164626e-14,1.1793764901609411e-06,1.4654943925052066e-14,0
17,29,1.1793764901609411e-06,8.0978713135639342e-07,1,46,8.0978713135639342e-07,29,9.634723035346774e-14,8.0978713135639342e-07,1.4654943925052066e-14,0
18,29,8.0978713135639342e-07,5.4104133848372613e-07,1,47,5.4104133848372613e-07,29,9.7670405996977733e-14,5.4104133848372613e-07,1.354472090042691e-14,0
19,29,5.4104133848372613e-07,3.4416830870429831e-07,1,48,3.4416830870429831e-07,29,9.3863125319535912e-14,3.4416830870429831e-07,1.6431300764452317e-14,0
20,29,3.4416830870429831e-07,2.6600823024352972e-07,1,49,2.6600823024352972e-07,29,8.5417338247380409e-14,2.6600823024352972e-07,1.4210854715202004e-14,0
21,29,2.6600823024352972e-07,1.7367318547570705e-07,1,50,1.7367318547570705e-07,29,8.1049093806771997e-14,1.7367318547570705e-07,1.5099033134902129e-14,0
22,29,1.7367318547570705e-07,1.0077751131801438e-07,1,51,1.0077751131801438e-07,29,8.0048827984954081e-14,1.0077751131801438e-07,1.5099033134902129e-14,0
23,29,1.0077751131801438e-07,5.7614342365675855e-08,1,52,5.7614342365675855e-08,29,7.895418497907988e-14,5.7614342365675855e-08,1.4210854715202004e-14,0
24,29,5.7614342365675855e-08,3.3874087650999573e-08,1,53,3.3874087650999573e-08,29,7.9605240747141094e-14,3.3874087650999573e-08,1.6209256159527285e-14,0
25,29,3.3874087650999573e-08,2.1256846542971929e-08,1,54,2.1256846542971929e-08,29,8.0868374205905182e-14,2.1256846542971929e-08,1.532107773982716e-14,0
26,29,2.1256846542971929e-08,1.3037554356451393e-08,1,35,1.3037554356451393e-08,29,7.9757481305982672e-14,1.3037554356451393e-08,1.4654943925052066e-14,1
27,29,1.3037554356451393e-08,9.6523529392147148e-09,1,36,9.6523529392147148e-09,29,7.2482224168479587e-14,9.6523529392147148e-09,1.6653345369377348e-14,0
28,29,9.6523529392147148e-09,4.9798618213501135e-09,1,37,4.9798618213501135e-09,29,7.2337088150485522e-14,4.9798618213501135e-09,1.6653345369377348e-14,0
29,29,4.9798618213501135e-09,2.5148071084565596e-09,1,38,2.5148071084565596e-09,29,7.2456678541148603e-14,2.5148071084565596e-09,1.532107773982716e-14,0
30,29,2.5148071084565596e-09,1.6210718171212894e-09,1,39,1.6210718171212894e-09,29,7.1156024335350873e-14,1.6210718171212894e-09,1.6431300764452317e-14,0
