davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
11,29,1.2791479397157528e-07,8.7705568836714206e-08,1,37,8.7705568836714206e-08,29,1.2548293174127921e-13,8.7705568836714206e-08,1.7763568394002505e-14,0
11,24,1.4919237041454838e-13,3.6650048844962823e-14,1,37,8.7705568836714206e-08,29,1.2548293174127921e-13,8.7705568836714206e-08,1.7763568394002505e-14,0
12,29,8.7705568836714206e-08,5.8413510887349206e-08,1,39,5.8413510887349206e-08,29,1.2236736767968641e-13,5.8413510887349206e-08,1.5099033134902129e-14,0
12,26,1.2797081318780823e-13,4.7982106908947289e-14,1,39,5.8413510887349206e-08,29,1.2236736767968641e-13,5.8413510887349206e-08,1.5099033134902129e-14,0
13,29,5.8413510887349206e-08,3.6891229603671924e-08,1,41,3.6891229603671924e-08,29,6.3241338982461296e-14,3.6891229603671924e-08,1.8429702208777599e-14,0
13,28,1.2236736767968641e-13,6.3241338982461296e-14,1,41,3.6891229603671924e-08,29,6.3241338982461296e-14,3.6891229603671924e-08,1.8429702208777599e-14,0
14,29,3.6891229603671924e-08,2.0559424966442707e-08,1,42,2.0559424966442707e-08,29,6.1928081136643159e-14,2.0559424966442707e-08,1.9761969838327786e-14,0
15,29,2.0559424966442707e-08,1.287313881332515e-08,1,43,1.287313881332515e-08,29,6.0555892144637954e-14,1.287313881332515e-08,1.7541523789077473e-14,0
16,29,1.287313881332515e-08,7.7889107775937724e-09,1,44,7.7889107775937724e-09,29,6.1073501557618517e-14,7.7889107775937724e-09,1.8207657603852567e-14,0
17,29,7.7889107775937724e-09,4.5052135216585356e-09,1,45,4.5052135216585356e-09,29,5.947757757804591e-14,4.5052135216585356e-09,1.6431300764452317e-14,0
18,29,4.5052135216585356e-09,2.3629890460031431e-09,1,46,2.3629890460031431e-09,29,5.8395749801676182e-14,2.3629890460031431e-09,1.7763568394002505e-14,0
19,29,2.3629890460031431e-09,1.9808685869212781e-09,1,47,1.9808685869212781e-09,29,6.3050032700896503e-14,1.9808685869212781e-09,1.6431300764452317e-14,0
20,29,1.9808685869212781e-09,1.8153914847966742e-09,1,48,1.8153914847966742e-09,29,6.8065476567820414e-14,1.8153914847966742e-09,1.5987211554602254e-14,0
21,29,1.8153914847966742e-09,1.3465275645545313e-09,1,49,1.3465275645545313e-09,29,6.3038052931410355e-14,1.3465275645545313e-09,1.6431300764452317e-14,0
22,29,1.3465275645545313e-09,9.0364113529149781e-10,1,50,9.0364113529149781e-10,29,6.2625507599184326e-14,9.0364113529149781e-10,1.5543122344752192e-14,0
23,29,9.0364113529149781e-10,6.3190566432791561e-10,1,51,6.3190566432791561e-10,29,5.9361774451464725e-14,6.3190566432791561e-10,1.4654943925052066e-14,0
24,29,6.3190566432791561e-10,5.9270568222415601e-10,1,52,5.9270568222415601e-10,29,6.1996031985388134e-14,5.9270568222415601e-10,1.7319479184152442e-14,0
25,29,5.9270568222415601e-10,4.8012486311350631e-10,1,53,4.8012486311350631e-10,29,5.8574976880716661e-14,4.8012486311350631e-10,1.3100631690576847e-14,0
26,29,4.8012486311350631e-10,2.9115348320411803e-10,1,54,2.9115348320411803e-10,29,5.271040445238321e-14,2.9115348320411803e-10,1.532107773982716e-14,0
27,29,2.9115348320411803e-10,1.5443707452284219e-10,1,35,1.5443707452284219e-10,29,5.0306002620554367e-14,1.5443707452284219e-10,1.3988810110276972e-14,1
28,29,1.5443707452284219e-10,8.8063100255926977e-11,1,36,8.8063100255926977e-11,29,4.7871265731918181e-14,8.8063100255926977e-11,1.5543122344752192e-14,0
29,29,8.8063100255926977e-11,4.6464841083774374e-11,1,37,4.6464841083774374e-11,29,4.834257560590077e-14,4.6464841083774374e-11,1.865174681370263e-14,0
30,29,4.6464841083774374e-11,3.2651644144312202e-11,1,38,3.2651644144312202e-11,29,4.8815233462690278e-14,3.2651644144312202e-11,1.5543122344752192e-14,0
31,29,3.2651644144312202e-11,2.1334571832640293e-11,1,39,2.1334571832640293e-11,29,4.8589152279047339e-14,2.1334571832640293e-11,1.3766765505351941e-14,0
32,29,2.1334571832640293e-11,1.3074418879856573e-11,1,40,1.3074418879856573e-11,29,4.7418012227106996e-14,1.3074418879856573e-11,1.6653345369377348e-14,0
33,29,1.3074418879856573e-11,1.0145573187635898e-11,1,41,1.0145573187635898e-11,29,4.7399135291881605e-14,1.0145573187635898e-11,1.865174681370263e-14,0
34,29,1.0145573187635898e-11,7.1195387209679936e-12,1,42,7.1195387209679936e-12,29,4.7494235756438384e-14,7.1195387209679936e-12,1.532107773982716e-14,0
35,29,7.1195387209679936e-12,4.498948434511759e-12,1,43,4.498948434511759e-12,29,4.7486249603979912e-14,4.498948434511759e-12,1.2656542480726785e-14,0
36,29,4.498948434511759e-12,3.4706464717530099e-12,1,44,3.4706464717530099e-12,29,4.7601796668612994e-14,3.4706464717530099e-12,1.354472090042691e-14,0
37,29,3.4706464717530099e-12,2.7664067718955616e-12,1,45,2.7664067718955616e-12,29,4.7681498159582585e-14,2.7664067718955616e-12,1.354472090042691e-14,0
38,29,2.7664067718955616e-12,2.1854337860339553e-12,1,46,2.1854337860339553e-12,29,4.7731162370313771e-14,2.1854337860339553e-12,1.4654943925052066e-14,0
39,29,2.1854337860339553e-12,1.6973875805366522e-12,1,47,1.6973875805366522e-12,29,4.7442192873853146e-14,1.6973875805366522e-12,1.4099832412739488e-14,0
40,29,1.6973875805366522e-12,1.1001409940799628e-12,1,48,1.1001409940799628e-12,29,4.7659875182186794e-14,1.1001409940799628e-12,1.4876988529977098e-14,0
41,29,1.1001409940799628e-12,8.2587668260405075e-13,1,49,8.2587668260405075e-13,29,4.750864578899088e-14,8.2587668260405075e-13,1.7763568394002505e-14,0
42,29,8.2587668260405075e-13,6.2076133633853233e-13,1,50,6.2076133633853233e-13,29,4.7300650816821267e-14,6.2076133633853233e-13,1.5987211554602254e-14,0
43,29,6.2076133633853233e-13,3.8553436081652056e-13,1,51,3.8553436081652056e-13,29,4.7693854499138135e-14,3.8553436081652056e-13,1.532107773982716e-14,0
44,29,3.8553436081652056e-13,2.1746938479923557e-13,1,52,2.1746938479923557e-13,29,4.8129802830462959e-14,2.1746938479923557e-13,1.3988810110276972e-14,0
45,29,2.1746938479923557e-13,1.0620245124357644e-13,1,53,1.0620245124357644e-13,29,4.760993694633456e-14,1.0620245124357644e-13,1.7985612998927536e-14,0
46,29,1.0620245124357644e-13,5.5753723744212597e-14,1,54,9.2038145973089731e-14,1,4.6104139288650409e-14,5.5753723744212597e-14,1.532107773982716e-14,0
